Ticker,Company Name,Sector,Industry
IRWD,"Ironwood Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ISBC,N/A,N/A,N/A
ISCA,N/A,N/A,N/A
ISEE,N/A,N/A,N/A
ISIG,N/A,N/A,N/A
ISNS,N/A,N/A,N/A
ISO,N/A,N/A,N/A
ISPO,Inspirato Incorporated,Consumer Cyclical,Travel Services
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies
ISSC,"Innovative Aerosystems, Inc.",Industrials,Aerospace & Defense
ISTR,Investar Holding Corporation,Financial Services,Banks - Regional
ITCI,N/A,N/A,N/A
ITIC,Investors Title Company,Financial Services,Insurance - Specialty
ITMMF,N/A,N/A,N/A
ITOS,N/A,N/A,N/A
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments
ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology
ITRN,Ituran Location and Control Ltd.,Technology,Scientific & Technical Instruments
IVAC,N/A,N/A,N/A
IVVD,"Invivyd, Inc.",Healthcare,Biotechnology
IZEA,"IZEA Worldwide, Inc.",Communication Services,Internet Content & Information
JACK,Jack in the Box Inc,Consumer Cyclical,Restaurants
JAGX,"Jaguar Health, Inc.",Healthcare,Biotechnology
JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure
JAMF,Jamf Holding Corp,Technology,Software - Application
JAN,N/A,Industrials,Waste Management
JANX,"Janux Therapeutics, Inc.",Healthcare,Biotechnology
JASN,N/A,N/A,N/A
JAZZ,Jazz Pharmaceuticals plc,Healthcare,Biotechnology
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics
JBLU,JetBlue Airways Corporation,Industrials,Airlines
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Packaged Foods
JCOM,N/A,N/A,N/A
JCS,N/A,N/A,N/A
JCTCF,N/A,N/A,N/A
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail
JFIN,Jiayin Group Inc.,Communication Services,Internet Content & Information
JFU,9F Inc.,Technology,Information Technology Services
JG,Aurora Mobile Limited,Technology,Software - Application
JJSF,J&J Snack Foods Corp.,Consumer Defensive,Packaged Foods
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services
JMSB,"John Marshall Bancorp, Inc.",Financial Services,Banks - Regional
JNCE,N/A,N/A,N/A
JNPRJOAN,N/A,N/A,N/A
JOBS,N/A,N/A,N/A
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure
JRJC,N/A,N/A,N/A
JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,Apparel Manufacturing
JRVR,"James River Group Holdings, Inc.",Financial Services,Insurance - Specialty
JSDA,Jones Soda Co.,Consumer Defensive,Beverages - Non-Alcoholic
JSPR,"Jasper Therapeutics, Inc.",Healthcare,Biotechnology
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods
JYNT,The Joint Corp.,Healthcare,Medical Care Facilities
KA,N/A,N/A,N/A
KALA,"KALA BIO, Inc.",Healthcare,Biotechnology
KALU,Kaiser Aluminum Corporation,Basic Materials,Aluminum
KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,Biotechnology
KAVL,"Kaival Brands Innovations Group, Inc.",Consumer Defensive,Tobacco
KBAL,N/A,N/A,N/A
KBLM,N/A,N/A,N/A
KBNT,"Kubient, Inc.",Technology,Software - Application
KBSF,N/A,N/A,N/A
KCLI,Kansas City Life Insurance Company,Financial Services,Insurance - Life
KDNY,N/A,N/A,N/A
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic
KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts
KELYA,"Kelly Services, Inc.",Industrials,Staffing & Employment Services
KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
KFRC,Kforce Inc.,Industrials,Staffing & Employment Services
KGJI,"Kingold Jewelry, Inc.",Consumer Cyclical,Luxury Goods
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KIDS,OrthoPediatrics Corp.,Healthcare,Medical Devices
KIN,N/A,N/A,N/A
KINS,"Kingstone Companies, Inc.",Financial Services,Insurance - Property & Casualty
KIRK,N/A,N/A,N/A
KITT,"Nauticus Robotics, Inc.",Industrials,Aerospace & Defense
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials
KLDO,"Kaleido Biosciences, Inc.",Healthcare,Biotechnology
KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials
KLTR,"Kaltura, Inc.",Technology,Software - Application
KLXE,"KLX Energy Services Holdings, Inc.",Energy,Oil & Gas Equipment & Services
KMDA,Kamada Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic
KMPH,N/A,N/A,N/A
KNDI,"Kandi Technologies Group, Inc.",Consumer Cyclical,Recreational Vehicles
KNSA,"Kiniksa Pharmaceuticals International, plc",Healthcare,Drug Manufacturers - Specialty & Generic
KNSL,"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty
KNTE,N/A,N/A,N/A
KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology
KODK,Eastman Kodak Company,Industrials,Specialty Business Services
KOPN,Kopin Corporation,Technology,Electronic Components
KOSS,Koss Corporation,Technology,Consumer Electronics
KPLT,"Katapult Holdings, Inc.",Technology,Software - Infrastructure
KPRX,"Kiora Pharmaceuticals, Inc.",Healthcare,Biotechnology
KPTI,Karyopharm Therapeutics Inc.,Healthcare,Biotechnology
KRKR,36Kr Holdings Inc.,Communication Services,Advertising Agencies
KRMD,"KORU Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery
KRNY,Kearny Financial Corp.,Financial Services,Banks - Regional
KRON,N/A,N/A,N/A
KROS,"Keros Therapeutics, Inc.",Healthcare,Biotechnology
KRRO,"Korro Bio, Inc.",Healthcare,Biotechnology
KRT,Karat Packaging Inc.,Consumer Cyclical,Packaging & Containers
KRTX,N/A,N/A,N/A
KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology
KSPI,Joint Stock Company Kaspi.kz,Technology,Software - Infrastructure
KSPN,N/A,N/A,N/A
KTCC,Key Tronic Corporation,Technology,Computer Hardware
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense
KTOV,N/A,N/A,N/A
KTRA,N/A,N/A,N/A
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology
KVHI,"KVH Industries, Inc.",Communication Services,Telecom Services
KXIN,Kaixin Holdings,Consumer Cyclical,Auto & Truck Dealerships
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology
KYTX,"Kyverna Therapeutics, Inc.",Healthcare,Biotechnology
KZIA,Kazia Therapeutics Limited,Healthcare,Biotechnology
KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology
LAB,Standard BioTools Inc.,Healthcare,Medical Devices
LABL,N/A,N/A,N/A
LABP,N/A,N/A,N/A
LACQU,N/A,N/A,N/A
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing
LAMR,Lamar Advertising Company,Real Estate,REIT - Specialty
LANC,N/A,N/A,N/A
LAND,Gladstone Land Corporation,Real Estate,REIT - Specialty
LARK,"Landmark Bancorp, Inc.",Financial Services,Banks - Regional
LASR,"nLIGHT, Inc.",Technology,Semiconductors
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services
LAWS,N/A,N/A,N/A
LAZR,N/A,N/A,N/A
LAZY,N/A,N/A,N/A
LBAI,N/A,N/A,N/A
LBC,N/A,N/A,N/A
LBPH,N/A,N/A,N/A
LBRDA,Liberty Broadband Corporation,Communication Services,Telecom Services
LBTYA,Liberty Global Ltd.,Communication Services,Telecom Services
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers
LCNB,LCNB Corp.,Financial Services,Banks - Regional
LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LE,"Lands' End, Inc.",Consumer Cyclical,Apparel Retail
LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories
LEDS,SemiLEDs Corporation,Technology,Semiconductors
LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction
LENS,Sarmaya Thematic ETF,N/A,N/A
LESL,"Leslie's, Inc.",Consumer Cyclical,Specialty Retail
LEVL,N/A,N/A,N/A
LEXX,Lexaria Bioscience Corp.,Healthcare,Biotechnology
LFCR,"Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
LFLY,N/A,N/A,N/A
LFMD,"LifeMD, Inc.",Healthcare,Health Information Services
LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities
LFUS,"Littelfuse, Inc.",Technology,Electronic Components
LFVN,LifeVantage Corporation,Consumer Defensive,Packaged Foods
LGCY,Legacy Education Inc.,Consumer Defensive,Education & Training Services
LGIH,"LGI Homes, Inc.",Consumer Cyclical,Residential Construction
LGMK,"LogicMark, Inc.",Healthcare,Health Information Services
LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology
LGVN,Longeveron Inc.,Healthcare,Biotechnology
LHCG,N/A,N/A,N/A
LIAN,N/A,N/A,N/A
LIDR,"AEye, Inc.",Technology,Software - Infrastructure
LIFE,Ethos Technologies Inc.,Financial Services,Insurance Brokers
LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services
LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services
LINE,"Lineage, Inc.",Real Estate,REIT - Industrial
LIPO,Lipella Pharmaceuticals Inc.,Healthcare,Biotechnology
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment
LIVE,Live Ventures Incorporated,Consumer Cyclical,Home Improvement Retail
LIVN,LivaNova PLC,Healthcare,Medical Devices
LIVX,N/A,N/A,N/A
LIXT,"Lixte Biotechnology Holdings, Inc.",Healthcare,Biotechnology
LJPC,N/A,N/A,N/A
LKCO,N/A,N/A,N/A
LKFN,Lakeland Financial Corporation,Financial Services,Banks - Regional
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts
LKQX,N/A,N/A,N/A
LLEX,N/A,N/A,N/A
LLNW,N/A,N/A,N/A
LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies
LMB,"Limbach Holdings, Inc.",Industrials,Building Products & Equipment
LMCA,N/A,N/A,N/A
LMFA,"LM Funding America, Inc.",Financial Services,Credit Services
LMNR,Limoneira Company,Consumer Defensive,Farm Products
LMNX,Defiance Daily Target 2X Long LMND ETF,N/A,N/A
LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships
LMRK,N/A,N/A,N/A
LMST,N/A,N/A,N/A
LNDC,N/A,N/A,N/A
LNKB,"LINKBANCORP, Inc.",Financial Services,Banks - Regional
LNSR,"LENSAR, Inc.",Healthcare,Medical Devices
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
LNW,N/A,N/A,N/A
LNZA,"LanzaTech Global, Inc.",Industrials,Waste Management
LOAN,"Manhattan Bridge Capital, Inc.",Real Estate,REIT - Mortgage
LOB,"Live Oak Bancshares, Inc.",Financial Services,Banks - Regional
LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants
LOGC,ContextLogic Holdings Inc.,Consumer Cyclical,Internet Retail
LOGI,Logitech International S.A.,Technology,Computer Hardware
LOGM,N/A,N/A,N/A
LONE,N/A,N/A,N/A
LOOP,"Loop Industries, Inc.",Basic Materials,Specialty Chemicals
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services
LORL,N/A,N/A,N/A
LOVE,The Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LPCN,Lipocine Inc.,Healthcare,Biotechnology
LPLA,LPL Financial Holdings Inc.,Financial Services,Capital Markets
LPRO,Open Lending Corporation,Financial Services,Credit Services
LPSN,"LivePerson, Inc.",Technology,Software - Application
LPTH,"LightPath Technologies, Inc.",Technology,Electronic Components
LPTX,N/A,N/A,N/A
LQDA,Liquidia Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials
LRFC,N/A,N/A,N/A
LRMR,"Larimar Therapeutics, Inc.",Healthcare,Biotechnology
LSAK,"Lesaka Technologies, Inc.",Technology,Software - Infrastructure
LSBK,"Lake Shore Bancorp, Inc.",Financial Services,Banks - Regional
LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors
LSEA,N/A,N/A,N/A
LSTA,"Lisata Therapeutics, Inc.",Healthcare,Biotechnology
LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics
LSXMK,N/A,N/A,N/A
LTBR,Lightbridge Corporation,Industrials,Electrical Equipment & Parts
LTRE,"Learning Tree International, Inc.",Consumer Defensive,Education & Training Services
LTRN,Lantern Pharma Inc.,Healthcare,Biotechnology
LTRPA,N/A,N/A,N/A
LTRX,"Lantronix, Inc.",Technology,Communication Equipment
LUCD,Lucid Diagnostics Inc.,Healthcare,Medical Devices
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail
LUMO,N/A,N/A,N/A
LUNA,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments
LUNG,Pulmonx Corporation,Healthcare,Medical Devices
LUNR,"Intuitive Machines, Inc.",Industrials,Aerospace & Defense
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",Consumer Cyclical,Apparel Retail
LVO,"LiveOne, Inc.",Communication Services,Entertainment
LVOX,N/A,N/A,N/A
LWAY,"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods
LX,LexinFintech Holdings Ltd.,Financial Services,Credit Services
LXEO,"Lexeo Therapeutics, Inc.",Healthcare,Biotechnology
LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology
LYEL,"Lyell Immunopharma, Inc.",Healthcare,Biotechnology
LYFT,"Lyft, Inc.",Technology,Software - Application
LYL,N/A,N/A,N/A
LYRA,"Lyra Therapeutics, Inc.",Healthcare,Biotechnology
LYTS,LSI Industries Inc.,Technology,Electronic Components
LZ,"LegalZoom.com, Inc.",Industrials,Specialty Business Services
MACK,N/A,N/A,N/A
MAGS,Roundhill Magnificent Seven ETF,N/A,N/A
MAMA,"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods
MANH,"Manhattan Associates, Inc.",Technology,Software - Application
MANT,N/A,N/A,N/A
MAPS,"WM Technology, Inc.",Technology,Software - Application
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets
MARK,"Remark Holdings, Inc.",Technology,Software - Infrastructure
MASI,Masimo Corporation,Healthcare,Medical Devices
MASS,908 Devices Inc.,Healthcare,Medical Devices
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure
MATW,Matthews International Corporation,Industrials,Conglomerates
MAXN,"Maxeon Solar Technologies, Ltd.",Technology,Solar
MAYS,"J.W. Mays, Inc.",Real Estate,Real Estate Services
MBCN,Middlefield Banc Corp,Financial Services,Banks - Regional
MBII,N/A,N/A,N/A
MBIN,Merchants Bancorp,Financial Services,Banks - Regional
MBIO,"Mustang Bio, Inc.",Healthcare,Biotechnology
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts
MBOT,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies
MBRX,"Moleculin Biotech, Inc.",Healthcare,Biotechnology
MBUU,"Malibu Boats, Inc.",Consumer Cyclical,Recreational Vehicles
MBWM,Mercantile Bank Corporation,Financial Services,Banks - Regional
MCBC,N/A,N/A,N/A
MCEP,N/A,N/A,N/A
MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles
MCHP,Microchip Technology Incorporated,Technology,Semiconductors
MCHX,"Marchex, Inc.",Communication Services,Advertising Agencies
MCRB,"Seres Therapeutics, Inc.",Healthcare,Biotechnology
MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure
MDCA,N/A,N/A,N/A
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology
MDGS,N/A,N/A,N/A
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners
MDRR,"Medalist Diversified, Inc.",Real Estate,Real Estate Services
MDRX,Veradigm Inc.,Healthcare,Health Information Services
MDWD,MediWound Ltd.,Healthcare,Biotechnology
MDWT,N/A,N/A,N/A
MDXG,"MiMedx Group, Inc.",Healthcare,Biotechnology
ME,N/A,N/A,N/A
MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research
MEDS,N/A,N/A,N/A
MEIP,N/A,N/A,N/A
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail
MEOH,Methanex Corporation,Basic Materials,Chemicals
MERC,Mercer International Inc.,Basic Materials,Paper & Paper Products
MESA,N/A,N/A,N/A
METC,"Ramaco Resources, Inc.",Basic Materials,Coking Coal
MFH,N/A,N/A,N/A
MFIC,MidCap Financial Investment Corporation,Financial Services,Asset Management
MFIN,Medallion Financial Corp.,Financial Services,Credit Services
MFNC,N/A,N/A,N/A
MFRI,N/A,N/A,N/A
MGEE,"MGE Energy, Inc.",Utilities,Utilities - Regulated Electric
MGIC,Magic Software Enterprises Ltd,Technology,Information Technology Services
MGLN,N/A,N/A,N/A
MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies
MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology
MGOL,N/A,N/A,N/A
MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries
MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services
MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology
MGX,"Metagenomi Therapeutics, Inc.",Healthcare,Biotechnology
MGYR,"Magyar Bancorp, Inc.",Financial Services,Banks - Regional
MHLD,N/A,N/A,N/A
MICT,N/A,N/A,N/A
MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery
MIGI,Mawson Infrastructure Group Inc.,Financial Services,Capital Markets
MIK,N/A,N/A,N/A
MIME,N/A,N/A,N/A
MIND,"MIND Technology, Inc.",Technology,Scientific & Technical Instruments
MINI,N/A,N/A,N/A
MINM,N/A,N/A,N/A
MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology
MIRO,N/A,N/A,N/A
MITK,"Mitek Systems, Inc.",Technology,Software - Application
MITO,N/A,N/A,N/A
MKD,N/A,N/A,N/A
MKSI,MKS Inc.,Technology,Scientific & Technical Instruments
MKTW,"MarketWise, Inc.",Financial Services,Financial Data & Stock Exchanges
MKTXMLAB,N/A,N/A,N/A
MLCO,Melco Resorts & Entertainment Limited,Consumer Cyclical,Resorts & Casinos
MLHR,N/A,N/A,N/A
MLND,N/A,N/A,N/A
MLTX,MoonLake Immunotherapeutics,Healthcare,Biotechnology
MLVF,N/A,N/A,N/A
MMAC,N/A,N/A,N/A
MMLP,Martin Midstream Partners L.P.,Energy,Oil & Gas Midstream
MMMB,N/A,N/A,N/A
MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
MNDO,MIND C.T.I. Ltd,Technology,Software - Application
MNDY,monday.com Ltd.,Technology,Software - Application
MNKD,MannKind Corporation,Healthcare,Biotechnology
MNMD,N/A,N/A,N/A
MNOV,"MediciNova, Inc.",Healthcare,Biotechnology
MNPR,Monopar Therapeutics Inc.,Healthcare,Biotechnology
MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts
MNSB,"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic
MNTA,N/A,N/A,N/A
MNTK,"Montauk Renewables, Inc.",Basic Materials,Specialty Chemicals
MNTS,Momentus Inc.,Industrials,Aerospace & Defense
MNTX,N/A,N/A,N/A
MOBL,N/A,N/A,N/A
MOBQ,"Mobiquity Technologies, Inc.",Communication Services,Advertising Agencies
MODV,N/A,N/A,N/A
MOFG,"MidWestOne Financial Group, Inc.",Financial Services,Banks - Regional
MOHO,N/A,N/A,N/A
MOMO,Hello Group Inc.,Communication Services,Internet Content & Information
MOND,"Mondee Holdings, Inc.",Consumer Cyclical,Travel Services
MOR,N/A,N/A,N/A
MORF,N/A,N/A,N/A
MORN,"Morningstar, Inc.",Financial Services,Financial Data & Stock Exchanges
MOSY,N/A,N/A,N/A
MOTS,"Motus GI Holdings, Inc.",Healthcare,Medical Devices
MOVE,Movano Inc.,Healthcare,Medical Devices
MOXC,N/A,N/A,N/A
MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto Parts
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors
MQ,"Marqeta, Inc.",Technology,Software - Infrastructure
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors
MRCC,Monroe Capital Corporation,Financial Services,Asset Management
MRCYMREO,N/A,N/A,N/A
MRKR,"Marker Therapeutics, Inc.",Healthcare,Biotechnology
MRLN,N/A,N/A,N/A
MRNA,"Moderna, Inc.",Healthcare,Biotechnology
MRNS,N/A,N/A,N/A
MRSN,N/A,N/A,N/A
MRTN,"Marten Transport, Ltd.",Industrials,Trucking
MRTX,N/A,N/A,N/A
MRUS,N/A,N/A,N/A
MRVI,"Maravai LifeSciences Holdings, Inc.",Healthcare,Biotechnology
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors
MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional
MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water
MSFT,Microsoft Corporation,Technology,Software - Infrastructure
MSGM,Motorsport Games Inc.,Communication Services,Electronic Gaming & Multimedia
MSON,N/A,N/A,N/A
MSTR,Strategy Inc,Technology,Software - Application
MSVB,N/A,N/A,N/A
MTBC,N/A,N/A,N/A
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information
MTEM,N/A,Healthcare,Biotechnology
MTEX,"Mannatech, Incorporated",Consumer Defensive,Food Distribution
MTLS,Materialise NV,Technology,Software - Application
MTRX,Matrix Service Company,Industrials,Engineering & Construction
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors
MTTR,N/A,N/A,N/A
MULN,N/A,N/A,N/A
MURA,N/A,N/A,N/A
MVIS,"MicroVision, Inc.",Technology,Scientific & Technical Instruments
MVLA,Movella Holdings Inc.,Technology,Software - Application
MVST,"Microvast Holdings, Inc.",Consumer Cyclical,Auto Parts
MWK,N/A,N/A,N/A
MXIM,N/A,N/A,N/A
MYFW,"First Western Financial, Inc.",Financial Services,Banks - Regional
MYGN,"Myriad Genetics, Inc.",Healthcare,Diagnostics & Research
MYL,N/A,N/A,N/A
MYMD,N/A,N/A,N/A
MYOK,N/A,N/A,N/A
MYOS,N/A,N/A,N/A
MYPS,"PLAYSTUDIOS, Inc.",Communication Services,Electronic Gaming & Multimedia
MYRG,MYR Group Inc.,Industrials,Engineering & Construction
MYSZ,"My Size, Inc.",Technology,Software - Application
NAII,"Natural Alternatives International, Inc.",Consumer Defensive,Packaged Foods
NANX,N/A,N/A,N/A
NAOV,N/A,N/A,N/A
NARI,N/A,N/A,N/A
NATH,"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants
NATR,"Nature's Sunshine Products, Inc.",Consumer Defensive,Packaged Foods
NAUT,"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology
NAVI,Navient Corporation,Financial Services,Credit Services
NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional
NBEV,N/A,N/A,N/A
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
NBLX,N/A,N/A,N/A
NBN,Northeast Bank,Financial Services,Banks - Regional
NBRV,N/A,N/A,N/A
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional
NCBS,N/A,N/A,N/A
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services
NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies
NCNA,NuCana plc,Healthcare,Biotechnology
NCNO,"nCino, Inc.",Technology,Software - Application
NCSM,"NCS Multistage Holdings, Inc.",Energy,Oil & Gas Equipment & Services
NCTY,The9 Limited,Financial Services,Capital Markets
NDLS,Noodles & Company,Consumer Cyclical,Restaurants
NDRA,ENDRA Life Sciences Inc.,Healthcare,Diagnostics & Research
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery
NECB,"Northeast Community Bancorp, Inc.",Financial Services,Banks - Regional
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research
NEOG,Neogen Corporation,Healthcare,Medical Devices
NEON,Neonode Inc.,Technology,Electronic Components
NEOS,N/A,N/A,N/A
NEPH,"Nephros, Inc.",Healthcare,Medical Instruments & Supplies
NERV,"Minerva Neurosciences, Inc.",Healthcare,Biotechnology
NESR,National Energy Services Reunited Corp.,Energy,Oil & Gas Equipment & Services
NETE,N/A,N/A,N/A
NEWA,N/A,N/A,N/A
NEWTNEXI,N/A,N/A,N/A
NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Financial Services,Banks - Regional
NFE,New Fortress Energy Inc.,Energy,Oil & Gas Midstream
NFLX,"Netflix, Inc.",Communication Services,Entertainment
NGHC,N/A,N/A,N/A
NGM,N/A,N/A,N/A
NGNE,Neurogene Inc.,Healthcare,Biotechnology
NH,N/A,N/A,N/A
NHTC,Natural Health Trends Corp.,Consumer Cyclical,Internet Retail
NICE,NICE Ltd.,Technology,Software - Application
NICK,N/A,N/A,N/A
NIHD,N/A,N/A,N/A
NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers
NK,N/A,N/A,N/A
NKLA,N/A,N/A,N/A
NKSH,"National Bankshares, Inc.",Financial Services,Banks - Regional
NKTR,Nektar Therapeutics,Healthcare,Biotechnology
NKTX,"Nkarta, Inc.",Healthcare,Biotechnology
NMCI,N/A,N/A,N/A
NMIH,"NMI Holdings, Inc.",Financial Services,Insurance - Specialty
NMRA,"Neumora Therapeutics, Inc.",Healthcare,Biotechnology
NMRD,Nemaura Medical Inc.,Healthcare,Medical Devices
NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services
NMTR,N/A,N/A,N/A
NN,NextNav Inc.,Technology,Software - Infrastructure
NNBR,"NN, Inc.",Industrials,Conglomerates
NNDM,Nano Dimension Ltd.,Technology,Computer Hardware
NNOX,Nano-X Imaging Ltd.,Healthcare,Medical Devices
NOBH,"Nobility Homes, Inc.",Consumer Cyclical,Residential Construction
NODK,"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty
NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research
NOVN,N/A,N/A,N/A
NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments
NPCE,"NeuroPace, Inc.",Healthcare,Medical Devices
NRBO,N/A,N/A,N/A
NRC,National Research Corporation,Healthcare,Health Information Services
NRCINRDS,N/A,N/A,N/A
NRIM,"Northrim BanCorp, Inc.",Financial Services,Banks - Regional
NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology
NSEC,N/A,N/A,N/A
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution
NSSCNSTG,N/A,N/A,N/A
NSTS,"NSTS Bancorp, Inc.",Financial Services,Banks - Regional
NSYS,Nortech Systems Incorporated,Healthcare,Medical Devices
