Ticker,Company Name,Sector,Industry
HPP,"Hudson Pacific Properties, Inc.",Real Estate,REIT - Office
HPQ,HP Inc.,Technology,Computer Hardware
HPR,N/A,N/A,N/A
HR,Healthcare Realty Trust Incorporated,Real Estate,REIT - Healthcare Facilities
HRBHRC,N/A,N/A,N/A
HRI,Herc Holdings Inc.,Industrials,Rental & Leasing Services
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods
HRT,N/A,N/A,N/A
HRTG,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified
HSHP,Himalaya Shipping Ltd.,Industrials,Marine Shipping
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel
HSY,The Hershey Company,Consumer Defensive,Confectioners
HT,N/A,N/A,N/A
HTA,N/A,N/A,N/A
HTH,Hilltop Holdings Inc.,Financial Services,Financial Conglomerates
HTZ,"Hertz Global Holdings, Inc.",Industrials,Rental & Leasing Services
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts
HUBS,"HubSpot, Inc.",Technology,Software - Application
HUD,N/A,N/A,N/A
HUM,Humana Inc.,Healthcare,Healthcare Plans
HUN,Huntsman Corporation,Basic Materials,Chemicals
HUYA,HUYA Inc.,Communication Services,Entertainment
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense
HXL,Hexcel Corporation,Industrials,Aerospace & Defense
HY,"Hyster-Yale, Inc.",Industrials,Farm & Heavy Construction Machinery
HYB,N/A,N/A,N/A
HYLN,Hyliion Holdings Corp.,Consumer Cyclical,Auto Parts
HZN,N/A,N/A,N/A
HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail
I,N/A,N/A,N/A
IAA,N/A,N/A,N/A
IAG,IAMGOLD Corporation,Basic Materials,Gold
IAUX,i-80 Gold Corp.,Basic Materials,Gold
IBA,N/A,N/A,N/A
IBIO,"iBio, Inc.",Healthcare,Biotechnology
IBM,International Business Machines Corporation,Technology,Information Technology Services
IBN,ICICI Bank Limited,Financial Services,Banks - Regional
IBP,"Installed Building Products, Inc.",Consumer Cyclical,Residential Construction
ICD,N/A,N/A,N/A
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges
ICL,ICL Group Ltd,Basic Materials,Agricultural Inputs
ID,N/A,N/A,N/A
IDA,"IDACORP, Inc.",Utilities,Utilities - Regulated Electric
IDG,N/A,N/A,N/A
IDT,IDT Corporation,Communication Services,Telecom Services
IDWM,"IDW Media Holdings, Inc.",Communication Services,Publishing
IE,Ivanhoe Electric Inc.,Basic Materials,Copper
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals
IGT,N/A,N/A,N/A
IHC,N/A,N/A,N/A
IHG,InterContinental Hotels Group PLC,Consumer Cyclical,Lodging
IHS,IHS Holding Limited,Real Estate,Real Estate Services
IIPR,"Innovative Industrial Properties, Inc.",Real Estate,REIT - Industrial
IMAX,IMAX Corporation,Communication Services,Entertainment
INFA,N/A,N/A,N/A
INFO,Harbor PanAgora Dynamic Large Cap Core ETF,N/A,N/A
INFU,"InfuSystem Holdings, Inc.",Healthcare,Medical Devices
INFY,Infosys Limited,Technology,Information Technology Services
INGR,Ingredion Incorporated,Consumer Defensive,Packaged Foods
INN,"Summit Hotel Properties, Inc.",Real Estate,REIT - Hotel & Motel
INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices
INST,N/A,N/A,N/A
INSW,"International Seaways, Inc.",Energy,Oil & Gas Midstream
INUV,"Inuvo, Inc.",Technology,Software - Application
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential
IO,N/A,N/A,N/A
IONQ,"IonQ, Inc.",Technology,Computer Hardware
IOT,Samsara Inc.,Technology,Software - Infrastructure
IP,International Paper Company,Consumer Cyclical,Packaging & Containers
IPG,N/A,N/A,N/A
IPHI,N/A,N/A,N/A
IPIIQV,N/A,N/A,N/A
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery
IRL,N/A,N/A,N/A
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty
IRNT,N/A,N/A,N/A
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential
ISDR,N/A,N/A,N/A
IT,"Gartner, Inc.",Technology,Information Technology Services
ITC,N/A,N/A,N/A
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices
ITP,"IT Tech Packaging, Inc.",Basic Materials,Paper & Paper Products
ITT,ITT Inc.,Industrials,Specialty Industrial Machinery
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery
IVC,N/A,N/A,N/A
IVZ,Invesco Ltd.,Financial Services,Asset Management
JAG,N/A,N/A,N/A
JBGS,JBG SMITH Properties,Real Estate,REIT - Office
JBL,Jabil Inc.,Technology,Electronic Components
JBT,N/A,N/A,N/A
JCAP,"Jefferson Capital, Inc.",Financial Services,Credit Services
JCG,N/A,N/A,N/A
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment
JCP,N/A,N/A,N/A
JEC,N/A,N/A,N/A
JEF,Jefferies Financial Group Inc.,Financial Services,Capital Markets
JELD,"JELD-WEN Holding, Inc.",Industrials,Building Products & Equipment
JHG,Janus Henderson Group plc,Financial Services,Asset Management
JILL,"J.Jill, Inc.",Consumer Cyclical,Apparel Retail
JKS,"JinkoSolar Holding Co., Ltd.",Technology,Solar
JLL,Jones Lang LaSalle Incorporated,Real Estate,Real Estate Services
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General
JOB,GEE Group Inc.,Industrials,Staffing & Employment Services
JOBY,"Joby Aviation, Inc.",Industrials,Airports & Air Services
JOE,The St. Joe Company,Real Estate,Real Estate - Diversified
JONE,N/A,N/A,N/A
JP,N/A,N/A,N/A
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified
JT,N/A,N/A,N/A
JW-A,N/A,N/A,N/A
JWN,N/A,N/A,N/A
JXN,Jackson Financial Inc.,Financial Services,Insurance - Life
K,N/A,N/A,N/A
KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery
KAMN,N/A,N/A,N/A
KAR,N/A,N/A,N/A
KB,KB Financial Group Inc.,Financial Services,Banks - Regional
KBH,KB Home,Consumer Cyclical,Residential Construction
KBR,"KBR, Inc.",Industrials,Engineering & Construction
KD,"Kyndryl Holdings, Inc.",Technology,Information Technology Services
KDMN,N/A,N/A,N/A
KDSKF,N/A,N/A,N/A
KEG,N/A,N/A,N/A
KEM,KraneShares Dynamic Emerging Markets Strategy ETF,N/A,N/A
KEN,Kenon Holdings Ltd.,Utilities,Utilities - Independent Power Producers
KEX,Kirby Corporation,Industrials,Marine Shipping
KEY,KeyCorp,Financial Services,Banks - Regional
KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments
KF,"The Korea Fund, Inc.",Financial Services,Asset Management
KFS,Kingsway Financial Services Inc.,Consumer Cyclical,Auto & Truck Dealerships
KFY,Korn Ferry,Industrials,Staffing & Employment Services
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services
KIMKIND,N/A,N/A,N/A
KKR,KKR & Co. Inc.,Financial Services,Asset Management
KLR,N/A,N/A,N/A
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty
KMT,Kennametal Inc.,Industrials,Tools & Accessories
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships
KN,Knowles Corporation,Technology,Electronic Components
KNF,Knife River Corporation,Basic Materials,Building Materials
KNL,N/A,N/A,N/A
KNOP,KNOT Offshore Partners LP,Energy,Oil & Gas Midstream
KNTK,Kinetik Holdings Inc.,Energy,Oil & Gas Midstream
KNW,N/A,N/A,N/A
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",Consumer Defensive,Beverages - Non-Alcoholic
KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals
KORE,"KORE Group Holdings, Inc.",Communication Services,Telecom Services
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P
KR,The Kroger Co.,Consumer Defensive,Grocery Stores
KRAKRC,N/A,N/A,N/A
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage
KRG,Kite Realty Group Trust,Real Estate,REIT - Retail
KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores
KSU,N/A,N/A,N/A
KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing
KULR,"KULR Technology Group, Inc.",Technology,Electronic Components
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services
L,Loews Corporation,Financial Services,Insurance - Property & Casualty
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships
LADR,Ladder Capital Corp,Real Estate,REIT - Mortgage
LAIX,N/A,N/A,N/A
LAW,"CS Disco, Inc.",Technology,Software - Application
LAZ,"Lazard, Inc.",Financial Services,Capital Markets
LB,LandBridge Company LLC,Energy,Oil & Gas Equipment & Services
LBRT,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services
LBY,N/A,N/A,N/A
LC,LendingClub Corporation,Financial Services,Banks - Regional
LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles
LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology
LDI,"loanDepot, Inc.",Financial Services,Mortgage Finance
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services
LEA,Lear Corporation,Consumer Cyclical,Auto Parts
LEAF,N/A,N/A,N/A
LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LEJU,N/A,N/A,N/A
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction
LEU,Centrus Energy Corp.,Energy,Uranium
LEV,N/A,N/A,N/A
LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing
LFC,N/A,N/A,N/A
LFGR,Leaf Group Ltd.,N/A,N/A
LFT,"Lument Finance Trust, Inc.",Real Estate,REIT - Mortgage
LGF,N/A,N/A,N/A
LGL,"The LGL Group, Inc.",Technology,Scientific & Technical Instruments
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense
LICY,N/A,N/A,N/A
LII,Lennox International Inc.,Industrials,Building Products & Equipment
LIN,Linde plc,Basic Materials,Specialty Chemicals
LINX,N/A,N/A,N/A
LITB,"LightInTheBox Holding Co., Ltd.",Consumer Cyclical,Internet Retail
LKSD,N/A,N/A,N/A
LL,N/A,N/A,N/A
LLAP,N/A,N/A,N/A
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General
LM,N/A,N/A,N/A
LMND,"Lemonade, Inc.",Financial Services,Insurance - Property & Casualty
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense
LN,N/A,N/A,N/A
LNC,Lincoln National Corporation,Financial Services,Insurance - Life
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric
LOCL,Local Bounti Corporation,Consumer Defensive,Farm Products
LODE,Comstock Inc.,Basic Materials,Other Precious Metals & Mining
LOMA,Loma Negra Compañía Industrial Argentina Sociedad Anónima,Basic Materials,Building Materials
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream
LPI,N/A,N/A,N/A
LPL,"LG Display Co., Ltd.",Technology,Consumer Electronics
LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services
LSF,"Laird Superfood, Inc.",Consumer Defensive,Packaged Foods
LSI,N/A,N/A,N/A
LTC,"LTC Properties, Inc.",Real Estate,REIT - Healthcare Facilities
LTHM,N/A,N/A,N/A
LTM,N/A,Industrials,Airlines
LUB,N/A,N/A,N/A
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services
LUV,Southwest Airlines Co.,Industrials,Airlines
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos
LVWR,"LiveWire Group, Inc.",Consumer Cyclical,Auto Manufacturers
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods
LXFR,Luxfer Holdings PLC,Industrials,Specialty Industrial Machinery
LXP,LXP Industrial Trust,Real Estate,REIT - Industrial
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment
LZB,La-Z-Boy Incorporated,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LZM,Lifezone Metals Limited,Basic Materials,Other Industrial Metals & Mining
M,"Macy's, Inc.",Consumer Cyclical,Department Stores
MA,Mastercard Incorporated,Financial Services,Credit Services
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential
MAC,The Macerich Company,Real Estate,REIT - Retail
MAIA,"MAIA Biotechnology, Inc.",Healthcare,Biotechnology
MAIN,Main Street Capital Corporation,Financial Services,Asset Management
MAN,ManpowerGroup Inc.,Industrials,Staffing & Employment Services
MANU,Manchester United plc,Communication Services,Entertainment
MAS,Masco Corporation,Industrials,Building Products & Equipment
MATV,"Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals
MATX,"Matson, Inc.",Industrials,Marine Shipping
MAX,"MediaAlpha, Inc.",Communication Services,Internet Content & Information
MAXR,N/A,N/A,N/A
MBC,"MasterBrand, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MBIMBT,N/A,N/A,N/A
MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants
MCF,N/A,N/A,N/A
MCK,McKesson Corporation,Healthcare,Medical Distribution
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges
MCS,The Marcus Corporation,Communication Services,Entertainment
MCW,"Mister Car Wash, Inc.",Consumer Cyclical,Auto & Truck Dealerships
MCY,Mercury General Corporation,Financial Services,Insurance - Property & Casualty
MD,"Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities
MDC,N/A,N/A,N/A
MDLA,N/A,N/A,N/A
MDLQ,Medley LLC NT 24,N/A,N/A
MDLY,N/A,N/A,N/A
MDPMDR,N/A,N/A,N/A
MDT,Medtronic plc,Healthcare,Medical Devices
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas
MEC,"Mayville Engineering Company, Inc.",Industrials,Metal Fabrication
MED,"Medifast, Inc.",Consumer Cyclical,Personal Services
MEG,"Montrose Environmental Group, Inc.",Industrials,Waste Management
MEIMET,N/A,N/A,N/A
MFA,"MFA Financial, Inc.",Real Estate,REIT - Mortgage
MFG,"Mizuho Financial Group, Inc.",Financial Services,Banks - Regional
MG,"Mistras Group, Inc.",Industrials,Security & Protection Services
MGI,N/A,N/A,N/A
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos
MGP,N/A,N/A,N/A
MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction
MHP,N/A,N/A,N/A
MIMO,N/A,N/A,N/A
MIR,"Mirion Technologies, Inc.",Industrials,Specialty Industrial Machinery
MITQ,"Moving iMage Technologies, Inc.",Technology,Communication Equipment
MITT,"TPG Mortgage Investment Trust, Inc.",Real Estate,REIT - Mortgage
MIXT,N/A,N/A,N/A
MJCO,N/A,N/A,N/A
MKC,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods
MKFG,N/A,N/A,N/A
MKL,Markel Group Inc.,Financial Services,Insurance - Property & Casualty
MLIMLM,N/A,N/A,N/A
MLNK,N/A,N/A,N/A
MLP,"Maui Land & Pineapple Company, Inc.",Real Estate,Real Estate Services
MLR,"Miller Industries, Inc.",Consumer Cyclical,Auto Parts
MLSS,Milestone Scientific Inc.,Healthcare,Medical Instruments & Supplies
MMC,N/A,N/A,N/A
MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services
MMM,3M Company,Industrials,Conglomerates
MMPMMS,N/A,N/A,N/A
MN,N/A,N/A,N/A
MNI,The McClatchy Company,N/A,N/A
MNK,N/A,N/A,N/A
MNR,N/A,Energy,Oil & Gas E&P
MNRL,N/A,N/A,N/A
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco
MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts
MODN,N/A,N/A,N/A
MOG.A,N/A,N/A,N/A
MOGU,MOGU Inc.,Consumer Cyclical,Internet Retail
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs
MOV,"Movado Group, Inc.",Consumer Cyclical,Luxury Goods
MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
MPLN,N/A,N/A,N/A
MPLX,MPLX LP,Energy,Oil & Gas Midstream
MPO,Macau Property Opportunities Ord,N/A,N/A
MPTI,"M-tron Industries, Inc.",Technology,Electronic Components
MPW,"Medical Properties Trust, Inc.",Real Estate,REIT - Healthcare Facilities
MPX,Marine Products Corporation,Consumer Cyclical,Recreational Vehicles
MR,N/A,N/A,N/A
MRC,N/A,N/A,N/A
MRIN,N/A,N/A,N/A
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General
MRO,N/A,N/A,N/A
MS,Morgan Stanley,Financial Services,Capital Markets
MSA,MSA Safety Incorporated,Industrials,Security & Protection Services
MSC,Studio City International Holdings Limited,Consumer Cyclical,Resorts & Casinos
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges
MSGN,N/A,N/A,N/A
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution
MSN,Emerson Radio Corp.,Technology,Consumer Electronics
MTAL,N/A,N/A,N/A
MTB,M&T Bank Corporation,Financial Services,Banks - Regional
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research
MTDR,Matador Resources Company,Energy,Oil & Gas E&P
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty
MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction
MTN,"Vail Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
MTNB,"Matinas BioPharma Holdings, Inc.",Healthcare,Biotechnology
MTOR,N/A,N/A,N/A
MTR,Mesa Royalty Trust,Energy,Oil & Gas E&P
MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining
MTUS,Metallus Inc.,Basic Materials,Steel
MTW,"The Manitowoc Company, Inc.",Industrials,Farm & Heavy Construction Machinery
MTX,Minerals Technologies Inc.,Basic Materials,Specialty Chemicals
MTZ,"MasTec, Inc.",Industrials,Engineering & Construction
MU,"Micron Technology, Inc.",Technology,Semiconductors
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P
MUSA,Murphy USA Inc.,Consumer Cyclical,Specialty Retail
MUX,McEwen Inc.,Basic Materials,Other Precious Metals & Mining
MVC,N/A,N/A,N/A
MWA,"Mueller Water Products, Inc.",Industrials,Specialty Industrial Machinery
MX,Magnachip Semiconductor Corporation,Technology,Semiconductors
MXE,Mexico Equity & Income Fund Inc.,Financial Services,Asset Management
MXF,"The Mexico Fund, Inc.",Financial Services,Asset Management
MXL,"MaxLinear, Inc.",Technology,Semiconductors
MYE,"Myers Industries, Inc.",Consumer Cyclical,Packaging & Containers
MYO,"Myomo, Inc.",Healthcare,Medical Devices
MYOV,N/A,N/A,N/A
NABL,"N-able, Inc.",Technology,Information Technology Services
NAPA,N/A,N/A,N/A
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream
NATL,NCR Atleos Corporation,Technology,Software - Application
NAV,N/A,N/A,N/A
NAVB,N/A,N/A,N/A
NBHC,National Bank Holdings Corporation,Financial Services,Banks - Regional
NBL,N/A,N/A,N/A
NBY,"NovaBay Pharmaceuticals, Inc.",Healthcare,Biotechnology
NC,"NACCO Industries, Inc.",Energy,Thermal Coal
NCI,Neo-Concept International Group Holdings Limited,Consumer Cyclical,Apparel Manufacturing
NCR,N/A,N/A,N/A
NE,Noble Corporation plc,Energy,Oil & Gas Drilling
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric
NEM,Newmont Corporation,Basic Materials,Gold
NEP,N/A,N/A,N/A
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure
NETI,N/A,N/A,N/A
NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals
NEUE,N/A,N/A,N/A
NEW,N/A,N/A,N/A
NEWR,N/A,N/A,N/A
NEX,N/A,N/A,N/A
NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated
NGG,National Grid plc,Utilities,Utilities - Regulated Electric
NGL,NGL Energy Partners LP,Energy,Oil & Gas Midstream
NGLS,N/A,N/A,N/A
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals
NHS,Neuberger Berman Income Funds - Neuberger High Yield Strategies Fund Inc.,Financial Services,Asset Management
NHWK,N/A,N/A,N/A
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas
NINE,"Nine Energy Service, Inc.",Energy,Oil & Gas Equipment & Services
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories
NL,"NL Industries, Inc.",Industrials,Security & Protection Services
NLOP,N/A,Real Estate,REIT - Office
NLS,N/A,N/A,N/A
NLSN,N/A,N/A,N/A
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage
NM,N/A,N/A,N/A
NMFC,New Mountain Finance Corporation,Financial Services,Asset Management
NMM,Navios Maritime Partners L.P.,Industrials,Marine Shipping
NMRNNA,N/A,N/A,N/A
NNI,"Nelnet, Inc.",Financial Services,Credit Services
NNN,"NNN REIT, Inc.",Real Estate,REIT - Retail
NOAH,Noah Holdings Limited,Financial Services,Asset Management
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P
NOK,Nokia Oyj,Technology,Communication Equipment
NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods
NOTE,"FiscalNote Holdings, Inc.",Technology,Information Technology Services
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services
NOVA,N/A,N/A,N/A
NOW,"ServiceNow, Inc.",Technology,Software - Application
NP,Neptune Insurance Holdings Inc.,Financial Services,Insurance Brokers
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense
NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery
NPTN,N/A,N/A,N/A
NRDY,Nerdy Inc.,Technology,Software - Application
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers
NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable
NRP,Natural Resource Partners L.P.,Energy,Thermal Coal
NRT,North European Oil Royalty Trust,Energy,Oil & Gas E&P
NRU,N/A,N/A,N/A
NRZ,N/A,N/A,N/A
NS,N/A,N/A,N/A
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial
NSC,Norfolk Southern Corporation,Industrials,Railroads
NSCO,N/A,N/A,N/A
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services
NTB,The Bank of N.T. Butterfield & Son Limited,Financial Services,Banks - Diversified
NTCO,N/A,N/A,N/A
NTIP,"Network-1 Technologies, Inc.",Industrials,Specialty Business Services
NTP,N/A,N/A,N/A
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs
NTST,NETSTREIT Corp.,Real Estate,REIT - Retail
NTZ,Natuzzi S.p.A.,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional
NUE,Nucor Corporation,Basic Materials,Steel
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products
NUVB,Nuvation Bio Inc.,Healthcare,Biotechnology
NVGS,Navigator Holdings Ltd.,Energy,Oil & Gas Midstream
NVO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction
NVRI,Enviri Corporation,Industrials,Waste Management
NVRO,N/A,N/A,N/A
NVS,Novartis AG,Healthcare,Drug Manufacturers - General
NVST,Envista Holdings Corporation,Healthcare,Medical Instruments & Supplies
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts
NVTA,N/A,N/A,N/A
NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities - Regulated Electric
NWG,NatWest Group plc,Financial Services,Banks - Regional
NWHM,N/A,N/A,N/A
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products
NWN,Northwest Natural Holding Company,Utilities,Utilities - Regulated Gas
NWS,News Corporation,Communication Services,Entertainment
NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment
NXDT,NexPoint Diversified Real Estate Trust,Real Estate,REIT - Diversified
NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential
NYB,N/A,N/A,N/A
NYC,American Strategic Investment Co.,Real Estate,Real Estate Services
NYCB,N/A,N/A,N/A
NYRT,"New York REIT, Inc.",N/A,N/A
NYT,The New York Times Company,Communication Services,Publishing
NewYork,N/A,N/A,N/A
O,Realty Income Corporation,Real Estate,REIT - Retail
OAS,N/A,N/A,N/A
OC,Owens Corning,Industrials,Building Products & Equipment
OCFT,N/A,N/A,N/A
OCN,N/A,N/A,N/A
OCX,N/A,N/A,N/A
ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals
OEC,Orion S.A.,Basic Materials,Specialty Chemicals
OFC,N/A,N/A,N/A
OFG,OFG Bancorp,Financial Services,Banks - Regional
OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric
OGEN,"Oragenics, Inc.",Healthcare,Biotechnology
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General
OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas
OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities
OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers
OIBR-C,N/A,N/A,N/A
OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services
OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services
OKEOLN,N/A,N/A,N/A
OLO,N/A,N/A,N/A
OLP,"One Liberty Properties, Inc.",Real Estate,REIT - Diversified
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies
OMF,"OneMain Holdings, Inc.",Financial Services,Credit Services
OMI,N/A,N/A,N/A
OMN,N/A,N/A,N/A
ONB,Old National Bancorp,Financial Services,Banks - Regional
