Ticker,Company Name,Sector,Industry
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors
MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional
MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water
MSFT,Microsoft Corporation,Technology,Software - Infrastructure
MSGM,Motorsport Games Inc.,Communication Services,Electronic Gaming & Multimedia
MSTR,Strategy Inc,Technology,Software - Application
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information
MTEX,"Mannatech, Incorporated",Consumer Defensive,Food Distribution
MTLS,Materialise NV,Technology,Software - Application
MTRX,Matrix Service Company,Industrials,Engineering & Construction
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors
MVIS,"MicroVision, Inc.",Technology,Scientific & Technical Instruments
MVLA,Movella Holdings Inc.,Technology,Software - Application
MVST,"Microvast Holdings, Inc.",Consumer Cyclical,Auto Parts
MYFW,"First Western Financial, Inc.",Financial Services,Banks - Regional
MYGN,"Myriad Genetics, Inc.",Healthcare,Diagnostics & Research
MYPS,"PLAYSTUDIOS, Inc.",Communication Services,Electronic Gaming & Multimedia
MYRG,MYR Group Inc.,Industrials,Engineering & Construction
MYSZ,"My Size, Inc.",Technology,Software - Application
NAII,"Natural Alternatives International, Inc.",Consumer Defensive,Packaged Foods
NATH,"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants
NATR,"Nature's Sunshine Products, Inc.",Consumer Defensive,Packaged Foods
NAUT,"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology
NAVI,Navient Corporation,Financial Services,Credit Services
NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
NBN,Northeast Bank,Financial Services,Banks - Regional
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services
NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies
NCNA,NuCana plc,Healthcare,Biotechnology
NCNO,"nCino, Inc.",Technology,Software - Application
NCSM,"NCS Multistage Holdings, Inc.",Energy,Oil & Gas Equipment & Services
NCTY,The9 Limited,Financial Services,Capital Markets
NDLS,Noodles & Company,Consumer Cyclical,Restaurants
NDRA,ENDRA Life Sciences Inc.,Healthcare,Diagnostics & Research
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery
NECB,"Northeast Community Bancorp, Inc.",Financial Services,Banks - Regional
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research
NEOG,Neogen Corporation,Healthcare,Medical Devices
NEON,Neonode Inc.,Technology,Electronic Components
NEPH,"Nephros, Inc.",Healthcare,Medical Instruments & Supplies
NERV,"Minerva Neurosciences, Inc.",Healthcare,Biotechnology
NESR,National Energy Services Reunited Corp.,Energy,Oil & Gas Equipment & Services
NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Financial Services,Banks - Regional
NFE,New Fortress Energy Inc.,Energy,Oil & Gas Midstream
NFLX,"Netflix, Inc.",Communication Services,Entertainment
NGNE,Neurogene Inc.,Healthcare,Biotechnology
NHTC,Natural Health Trends Corp.,Consumer Cyclical,Internet Retail
NICE,NICE Ltd.,Technology,Software - Application
NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers
NKSH,"National Bankshares, Inc.",Financial Services,Banks - Regional
NKTR,Nektar Therapeutics,Healthcare,Biotechnology
NKTX,"Nkarta, Inc.",Healthcare,Biotechnology
NMIH,"NMI Holdings, Inc.",Financial Services,Insurance - Specialty
NMRA,"Neumora Therapeutics, Inc.",Healthcare,Biotechnology
NMRD,Nemaura Medical Inc.,Healthcare,Medical Devices
NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services
NN,NextNav Inc.,Technology,Software - Infrastructure
NNBR,"NN, Inc.",Industrials,Conglomerates
NNDM,Nano Dimension Ltd.,Technology,Computer Hardware
NNOX,Nano-X Imaging Ltd.,Healthcare,Medical Devices
NOBH,"Nobility Homes, Inc.",Consumer Cyclical,Residential Construction
NODK,"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty
NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research
NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments
NPCE,"NeuroPace, Inc.",Healthcare,Medical Devices
NRC,National Research Corporation,Healthcare,Health Information Services
NRIM,"Northrim BanCorp, Inc.",Financial Services,Banks - Regional
NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution
NSTS,"NSTS Bancorp, Inc.",Financial Services,Banks - Regional
NSYS,Nortech Systems Incorporated,Healthcare,Medical Devices
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure
NTES,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia
NTGR,"NETGEAR, Inc.",Technology,Communication Equipment
NTIC,Northern Technologies International Corporation,Basic Materials,Specialty Chemicals
NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology
NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure
NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research
NTRS,Northern Trust Corporation,Financial Services,Asset Management
NTWK,"NetSol Technologies, Inc.",Technology,Software - Application
NUTX,Nutex Health Inc.,Healthcare,Medical Care Facilities
NUVL,"Nuvalent, Inc.",Healthcare,Biotechnology
NUWE,"Nuwellis, Inc.",Healthcare,Medical Devices
NVAX,"Novavax, Inc.",Healthcare,Biotechnology
NVCR,NovoCure Limited,Healthcare,Medical Devices
NVCT,"Nuvectis Pharma, Inc.",Healthcare,Biotechnology
NVDA,NVIDIA Corporation,Technology,Semiconductors
NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials
NVNO,enVVeno Medical Corporation,Healthcare,Medical Devices
NVTS,Navitas Semiconductor Corporation,Technology,Semiconductors
NWBI,"Northwest Bancshares, Inc.",Financial Services,Banks - Regional
NWFL,Norwood Financial Corp.,Financial Services,Banks - Regional
NWPX,"NWPX Infrastructure, Inc.",Basic Materials,Steel
NWS,News Corporation,Communication Services,Entertainment
NXGL,"NEXGEL, Inc.",Healthcare,Medical Instruments & Supplies
NXL,"Nexalin Technology, Inc.",Healthcare,Medical Devices
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors
NXPL,NextPlat Corp,Technology,Software - Application
NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting
NXT,Nextpower Inc.,Technology,Solar
NXTC,"NextCure, Inc.",Healthcare,Biotechnology
OABI,"OmniAb, Inc.",Healthcare,Biotechnology
OBIO,"Orchestra BioMed Holdings, Inc.",Healthcare,Biotechnology
OBT,"Orange County Bancorp, Inc.",Financial Services,Banks - Regional
OCC,Optical Cable Corporation,Technology,Communication Equipment
OCCI,"OFS Credit Company, Inc.",Financial Services,Asset Management
OCEA,"Ocean Biomedical, Inc.",Healthcare,Biotechnology
OCFC,OceanFirst Financial Corp.,Financial Services,Banks - Regional
OCGN,"Ocugen, Inc.",Healthcare,Biotechnology
OCSL,Oaktree Specialty Lending Corporation,Financial Services,Asset Management
OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking
OESX,"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts
OFED,Oconee Federal Financial Corp.,Financial Services,Banks - Regional
OFIX,Orthofix Medical Inc.,Healthcare,Medical Devices
OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery
OFS,OFS Capital Corporation,Financial Services,Asset Management
OKTA,"Okta, Inc.",Technology,Software - Infrastructure
OLB,"The OLB Group, Inc.",Technology,Software - Infrastructure
OLED,Universal Display Corporation,Technology,Electronic Components
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Consumer Defensive,Discount Stores
OLMA,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology
OLPX,"Olaplex Holdings, Inc.",Consumer Cyclical,Specialty Retail
OM,"Outset Medical, Inc.",Healthcare,Medical Devices
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services
OMER,Omeros Corporation,Healthcare,Biotechnology
OMEX,"Odyssey Marine Exploration, Inc.",Basic Materials,Other Industrial Metals & Mining
ON,ON Semiconductor Corporation,Technology,Semiconductors
ONDS,Ondas Inc.,Technology,Communication Equipment
ONEW,OneWater Marine Inc.,Consumer Cyclical,Specialty Retail
OPAL,OPAL Fuels Inc.,Utilities,Utilities - Regulated Gas
OPBK,OP Bancorp,Financial Services,Banks - Regional
OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities
OPEN,Opendoor Technologies Inc.,Real Estate,Real Estate Services
OPGN,CapForce Inc,Financial Services,Capital Markets
OPHC,"OptimumBank Holdings, Inc.",Financial Services,Banks - Regional
OPRA,Opera Limited,Communication Services,Internet Content & Information
OPRT,Oportun Financial Corporation,Financial Services,Credit Services
OPRX,OptimizeRx Corporation,Healthcare,Health Information Services
OPTT,"Ocean Power Technologies, Inc.",Industrials,Specialty Industrial Machinery
OPXS,"Optex Systems Holdings, Inc",Industrials,Aerospace & Defense
ORGN,"Origin Materials, Inc.",Basic Materials,Chemicals
ORIC,"ORIC Pharmaceuticals, Inc.",Healthcare,Biotechnology
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts
ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology
ORRF,"Orrstown Financial Services, Inc.",Financial Services,Banks - Regional
OSBC,"Old Second Bancorp, Inc.",Financial Services,Banks - Regional
OSIS,"OSI Systems, Inc.",Technology,Electronic Components
OSPN,OneSpan Inc.,Technology,Software - Infrastructure
OSS,"One Stop Systems, Inc.",Technology,Computer Hardware
OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies
OTEX,Open Text Corporation,Technology,Software - Application
OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology
OTTR,Otter Tail Corporation,Industrials,Conglomerates
OTTW,"Ottawa Bancorp, Inc.",Financial Services,Banks - Regional
OVBC,Ohio Valley Banc Corp.,Financial Services,Banks - Regional
OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology
OVLY,Oak Valley Bancorp,Financial Services,Banks - Regional
OXBR,Oxbridge Re Holdings Limited,Financial Services,Insurance - Reinsurance
OXLC,Oxford Lane Capital Corp.,Financial Services,Asset Management
OZK,Bank OZK,Financial Services,Banks - Regional
PAHC,Phibro Animal Health Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
PALI,"Palisade Bio, Inc.",Healthcare,Biotechnology
PANL,Pangaea Logistics Solutions Ltd.,Industrials,Marine Shipping
PASG,"Passage Bio, Inc.",Healthcare,Biotechnology
PATK,"Patrick Industries, Inc.",Consumer Cyclical,Recreational Vehicles
PAVM,PAVmed Inc.,Healthcare,Medical Devices
PAX,Patria Investments Limited,Financial Services,Asset Management
PAYO,Payoneer Global Inc.,Technology,Software - Infrastructure
PAYS,"Paysign, Inc.",Technology,Software - Infrastructure
PAYX,"Paychex, Inc.",Technology,Software - Application
PB,"Prosperity Bancshares, Inc.",Financial Services,Banks - Regional
PBFS,"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional
PBHC,"Pathfinder Bancorp, Inc.",Financial Services,Banks - Regional
PBIO,"Pressure BioSciences, Inc.",Healthcare,Medical Devices
PBLA,"Panbela Therapeutics, Inc.",Healthcare,Biotechnology
PCAR,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery
PCB,PCB Bancorp,Financial Services,Banks - Regional
PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
PCSA,"Processa Pharmaceuticals, Inc.",Healthcare,Biotechnology
PCT,"PureCycle Technologies, Inc.",Industrials,Pollution & Treatment Controls
PCTY,Paylocity Holding Corporation,Technology,Software - Application
PCVX,"Vaxcyte, Inc.",Healthcare,Biotechnology
PCYO,Pure Cycle Corporation,Utilities,Utilities - Regulated Water
PDD,PDD Holdings Inc.,Consumer Cyclical,Internet Retail
PDEX,"Pro-Dex, Inc.",Healthcare,Medical Instruments & Supplies
PDFS,"PDF Solutions, Inc.",Technology,Software - Application
PDLB,"Ponce Financial Group, Inc.",Financial Services,Banks - Regional
PDSB,PDS Biotechnology Corporation,Healthcare,Biotechnology
PDYN,Palladyne AI Corp.,Technology,Software - Infrastructure
PEBK,"Peoples Bancorp of North Carolina, Inc.",Financial Services,Banks - Regional
PEBO,Peoples Bancorp Inc.,Financial Services,Banks - Regional
PECO,"Phillips Edison & Company, Inc.",Real Estate,REIT - Retail
PEGA,Pegasystems Inc.,Technology,Software - Application
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
PEPG,PepGen Inc.,Healthcare,Biotechnology
PERI,Perion Network Ltd.,Communication Services,Internet Content & Information
PESI,"Perma-Fix Environmental Services, Inc.",Industrials,Waste Management
PETS,"PetMed Express, Inc.",Healthcare,Pharmaceutical Retailers
PFBC,Preferred Bank,Financial Services,Banks - Regional
PFBX,Peoples Financial Corporation,Financial Services,Banks - Regional
PFG,"Principal Financial Group, Inc.",Financial Services,Asset Management
PFIS,Peoples Financial Services Corp.,Financial Services,Banks - Regional
PFLT,PennantPark Floating Rate Capital Ltd.,Financial Services,Asset Management
PFX,PhenixFIN Corporation,Financial Services,Asset Management
PGC,Peapack-Gladstone Financial Corporation,Financial Services,Banks - Regional
PGEN,"Precigen, Inc.",Healthcare,Biotechnology
PGNY,"Progyny, Inc.",Healthcare,Healthcare Plans
PHAT,"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology
PHIO,Phio Pharmaceuticals Corp.,Healthcare,Biotechnology
PHUN,"Phunware, Inc.",Technology,Software - Application
PI,"Impinj, Inc.",Technology,Semiconductors
PIII,P3 Health Partners Inc.,Healthcare,Medical Care Facilities
PINC,"Premier, Inc.",Healthcare,Health Information Services
PKBK,"Parke Bancorp, Inc.",Financial Services,Banks - Regional
PKOH,Park-Ohio Holdings Corp.,Industrials,Specialty Industrial Machinery
PLBC,Plumas Bancorp,Financial Services,Banks - Regional
PLBY,"Playboy, Inc.",Consumer Cyclical,Leisure
PLCE,"The Children's Place, Inc.",Consumer Cyclical,Apparel Manufacturing
PLMR,"Palomar Holdings, Inc.",Financial Services,Insurance - Property & Casualty
PLPC,Preformed Line Products Company,Industrials,Electrical Equipment & Parts
PLRX,"Pliant Therapeutics, Inc.",Healthcare,Biotechnology
PLSE,"Pulse Biosciences, Inc.",Healthcare,Medical Instruments & Supplies
PLTK,Playtika Holding Corp.,Communication Services,Electronic Gaming & Multimedia
PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts
PLUS,ePlus inc.,Technology,Software - Application
PLXS,Plexus Corp.,Technology,Electronic Components
PMCB,"PharmaCyte Biotech, Inc.",Healthcare,Biotechnology
PMTS,CPI Card Group Inc.,Financial Services,Credit Services
PMVP,"PMV Pharmaceuticals, Inc.",Healthcare,Biotechnology
PNBK,"Patriot National Bancorp, Inc.",Financial Services,Banks - Regional
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional
PNNT,PennantPark Investment Corporation,Financial Services,Asset Management
PNRG,PrimeEnergy Resources Corporation,Energy,Oil & Gas E&P
PNTG,"The Pennant Group, Inc.",Healthcare,Medical Care Facilities
PODD,Insulet Corporation,Healthcare,Medical Devices
POLA,"Polar Power, Inc.",Industrials,Electrical Equipment & Parts
POOL,Pool Corporation,Industrials,Industrial Distribution
POWI,"Power Integrations, Inc.",Technology,Semiconductors
POWL,"Powell Industries, Inc.",Industrials,Electrical Equipment & Parts
POWW,Outdoor Holding Company,Industrials,Aerospace & Defense
PPBT,Purple Biotech Ltd,Healthcare,Biotechnology
PPC,Pilgrim's Pride Corporation,Consumer Defensive,Packaged Foods
PPIH,"Perma-Pipe International Holdings, Inc.",Industrials,Building Products & Equipment
PPSI,"Pioneer Power Solutions, Inc.",Industrials,Electrical Equipment & Parts
PPTA,Perpetua Resources Corp.,Basic Materials,Other Precious Metals & Mining
PPYAU,Papaya Growth Opportunity Corp. I,Financial Services,Shell Companies
PRAA,"PRA Group, Inc.",Financial Services,Credit Services
PRAX,"Praxis Precision Medicines, Inc.",Healthcare,Biotechnology
PRCH,"Porch Group, Inc.",Financial Services,Insurance - Property & Casualty
PRCT,PROCEPT BioRobotics Corporation,Healthcare,Medical Devices
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic
PRGS,Progress Software Corporation,Technology,Software - Infrastructure
PRIM,Primoris Services Corporation,Industrials,Engineering & Construction
PRKR,"ParkerVision, Inc.",Technology,Semiconductors
PRME,"Prime Medicine, Inc.",Healthcare,Biotechnology
PROK,ProKidney Corp.,Healthcare,Biotechnology
PROP,"Prairie Operating Co., LLC",Energy,Oil & Gas E&P
PROV,"Provident Financial Holdings, Inc.",Financial Services,Banks - Regional
PRPH,"ProPhase Labs, Inc.",Healthcare,Diagnostics & Research
PRPL,"Purple Innovation, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
PRPO,"Precipio, Inc.",Healthcare,Diagnostics & Research
PRQR,ProQR Therapeutics N.V.,Healthcare,Biotechnology
PRSO,Peraso Inc.,Technology,Semiconductors
PRST,Presto Automation Inc.,Technology,Software - Application
PRTA,Prothena Corporation plc,Healthcare,Biotechnology
PRTH,"Priority Technology Holdings, Inc.",Technology,Software - Infrastructure
PRTS,"CarParts.com, Inc.",Consumer Cyclical,Auto Parts
PRVA,"Privia Health Group, Inc.",Healthcare,Health Information Services
PSEC,Prospect Capital Corporation,Financial Services,Asset Management
PSHG,Performance Shipping Inc.,Industrials,Marine Shipping
PSMT,"PriceSmart, Inc.",Consumer Defensive,Discount Stores
PSNL,"Personalis, Inc.",Healthcare,Diagnostics & Research
PSTV,"Plus Therapeutics, Inc.",Healthcare,Biotechnology
PT,J and Friends Holdings Limited,Financial Services,Credit Services
PTC,PTC Inc.,Technology,Software - Application
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling
PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Biotechnology
PTIX,"Protagenic Therapeutics, Inc.",Healthcare,Biotechnology
PTLO,Portillo's Inc.,Consumer Cyclical,Restaurants
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure
PTPI,"Petros Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
PUBM,"PubMatic, Inc.",Technology,Software - Application
PULM,"Pulmatrix, Inc.",Healthcare,Biotechnology
PWP,Perella Weinberg Partners,Financial Services,Capital Markets
PXLW,"Pixelworks, Inc.",Technology,Semiconductors
PXMD,"PaxMedica, Inc.",Healthcare,Biotechnology
PXS,Pyxis Tankers Inc.,Energy,Oil & Gas Midstream
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services
PYXS,"Pyxis Oncology, Inc.",Healthcare,Biotechnology
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants
QCOM,QUALCOMM Incorporated,Technology,Semiconductors
QCRH,"QCR Holdings, Inc.",Financial Services,Banks - Regional
QDEL,QuidelOrtho Corporation,Healthcare,Medical Devices
QFIN,"Qfin Holdings, Inc.",Financial Services,Credit Services
QGEN,Qiagen N.V.,Healthcare,Diagnostics & Research
QIPT,Quipt Home Medical Corp.,Healthcare,Medical Distribution
QLYS,"Qualys, Inc.",Technology,Software - Infrastructure
QNCX,"Quince Therapeutics, Inc.",Healthcare,Biotechnology
QNRX,"Quoin Pharmaceuticals, Ltd.",Healthcare,Biotechnology
QNST,"QuinStreet, Inc.",Communication Services,Advertising Agencies
QRHC,Quest Resource Holding Corporation,Industrials,Waste Management
QRVO,"Qorvo, Inc.",Technology,Semiconductors
QSI,Quantum-Si incorporated,Healthcare,Medical Devices
QTRX,Quanterix Corporation,Healthcare,Medical Devices
QUIK,QuickLogic Corporation,Technology,Semiconductors
QURE,uniQure N.V.,Healthcare,Biotechnology
RAIL,"FreightCar America, Inc.",Industrials,Railroads
RAIN,"Rain Enhancement Technologies Holdco, Inc.",Industrials,Pollution & Treatment Controls
RAND,Rand Capital Corporation,Financial Services,Asset Management
RANI,"Rani Therapeutics Holdings, Inc.",Healthcare,Biotechnology
RAPT,RAPT Therapeutics Inc,Healthcare,Biotechnology
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology
RAVE,"Rave Restaurant Group, Inc.",Consumer Cyclical,Restaurants
RBB,RBB Bancorp,Financial Services,Banks - Regional
RBBN,Ribbon Communications Inc.,Technology,Software - Application
RBCAA,"Republic Bancorp, Inc.",Financial Services,Banks - Regional
RBCN,"Rubicon Technology, Inc.",Technology,Semiconductor Equipment & Materials
RBKB,"Rhinebeck Bancorp, Inc.",Financial Services,Banks - Regional
RCAT,"Red Cat Holdings, Inc.",Industrials,Aerospace & Defense
RCEL,"AVITA Medical, Inc.",Healthcare,Medical Devices
RCKT,"Rocket Pharmaceuticals, Inc.",Healthcare,Biotechnology
RCKY,"Rocky Brands, Inc.",Consumer Cyclical,Footwear & Accessories
RCMT,"RCM Technologies, Inc.",Industrials,Conglomerates
RCON,"Recon Technology, Ltd.",Energy,Oil & Gas Equipment & Services
RDHL,RedHill Biopharma Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic
RDI,"Reading International, Inc.",Communication Services,Entertainment
RDNT,"RadNet, Inc.",Healthcare,Diagnostics & Research
RDVT,"Red Violet, Inc.",Technology,Software - Application
RDWR,Radware Ltd.,Technology,Software - Infrastructure
RDZN,"Roadzen, Inc.",Technology,Software - Application
REAL,"The RealReal, Inc.",Consumer Cyclical,Luxury Goods
REAX,The Real Brokerage Inc.,Real Estate,Real Estate Services
REED,"Reed's, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
REFI,"Chicago Atlantic Real Estate Finance, Inc.",Real Estate,REIT - Mortgage
REFR,Research Frontiers Incorporated,Technology,Electronic Components
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology
REKR,"Rekor Systems, Inc.",Technology,Software - Infrastructure
RELI,"Reliance Global Group, Inc.",Financial Services,Insurance Brokers
RELY,"Remitly Global, Inc.",Technology,Software - Infrastructure
RENT,"Rent the Runway, Inc.",Consumer Cyclical,Apparel Retail
REPL,"Replimune Group, Inc.",Healthcare,Biotechnology
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,Packaging & Containers
RFIL,"RF Industries, Ltd.",Industrials,Electrical Equipment & Parts
RGCO,"RGC Resources, Inc.",Utilities,Utilities - Regulated Gas
RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies
RGLD,"Royal Gold, Inc.",Basic Materials,Gold
RGNX,REGENXBIO Inc.,Healthcare,Biotechnology
RGP,"Resources Connection, Inc.",Industrials,Consulting Services
RGTI,"Rigetti Computing, Inc.",Technology,Computer Hardware
RIBT,RiceBran Technologies,Consumer Defensive,Packaged Foods
RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,Restaurants
RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology
RILY,"BRC Group Holdings, Inc.",Financial Services,Financial Conglomerates
RIOT,"Riot Platforms, Inc.",Financial Services,Capital Markets
RKDA,"Arcadia Biosciences, Inc.",Consumer Defensive,Packaged Foods
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense
RLAY,"Relay Therapeutics, Inc.",Healthcare,Biotechnology
RLMD,"Relmada Therapeutics, Inc.",Healthcare,Biotechnology
RLYB,Rallybio Corporation,Healthcare,Biotechnology
RMBI,"Richmond Mutual Bancorporation, Inc.",Financial Services,Banks - Regional
RMBS,Rambus Inc.,Technology,Semiconductors
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Defensive,Confectioners
RMNI,"Rimini Street, Inc.",Technology,Software - Application
RMR,The RMR Group Inc.,Real Estate,Real Estate Services
RMTI,"Rockwell Medical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
RNA,"Atrium Therapeutics, Inc.",Healthcare,Biotechnology
RNAC,"Cartesian Therapeutics, Inc.",Healthcare,Biotechnology
RNAZ,"TransCode Therapeutics, Inc.",Healthcare,Biotechnology
RNST,Renasant Corporation,Financial Services,Banks - Regional
RNXT,"RenovoRx, Inc.",Healthcare,Biotechnology
ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction
ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment
ROIV,Roivant Sciences Ltd.,Healthcare,Biotechnology
ROKU,"Roku, Inc.",Communication Services,Entertainment
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail
RPAY,Repay Holdings Corporation,Technology,Software - Infrastructure
RPD,"Rapid7, Inc.",Technology,Software - Infrastructure
RPRX,Royalty Pharma plc,Healthcare,Biotechnology
RPTX,Repare Therapeutics Inc.,Healthcare,Biotechnology
RRBI,"Red River Bancshares, Inc.",Financial Services,Banks - Regional
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Cyclical,Restaurants
RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
RSSS,"Research Solutions, Inc.",Technology,Software - Application
RSVR,"Reservoir Media, Inc.",Communication Services,Entertainment
RUM,Rumble Inc.,Communication Services,Internet Content & Information
RUN,Sunrun Inc.,Technology,Solar
RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships
RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology
RVPH,"Reviva Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology
RVSB,"Riverview Bancorp, Inc.",Financial Services,Banks - Regional
RWAY,Runway Growth Finance Corp.,Financial Services,Asset Management
RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology
RXST,"RxSight, Inc.",Healthcare,Medical Devices
RYAAY,Ryanair Holdings plc,Industrials,Airlines
RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology
SABR,Sabre Corporation,Technology,Software - Infrastructure
SAFT,"Safety Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty
SAH,"Sonic Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships
SAIA,"Saia, Inc.",Industrials,Trucking
SALM,"Salem Media Group, Inc.",Communication Services,Broadcasting
SAMG,Silvercrest Asset Management Group Inc.,Financial Services,Asset Management
SANA,"Sana Biotechnology, Inc.",Healthcare,Biotechnology
SANM,Sanmina Corporation,Technology,Electronic Components
SANW,S&W Seed Company,Basic Materials,Agricultural Inputs
SATS,EchoStar Corporation,Communication Services,Telecom Services
SAVA,Cassava Sciences Inc,Healthcare,Biotechnology
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty
SBCF,Seacoast Banking Corporation of Florida,Financial Services,Banks - Regional
SBFG,"SB Financial Group, Inc.",Financial Services,Banks - Regional
SBGI,"Sinclair, Inc.",Communication Services,Broadcasting
SBIG,"SpringBig Holdings, Inc.",Technology,Software - Application
SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping
SBNY,Signature Bank,Financial Services,Banks - Regional
SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities
SBSI,"Southside Bancshares, Inc.",Financial Services,Banks - Regional
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants
SCCO,Southern Copper Corporation,Basic Materials,Copper
SCHL,Scholastic Corporation,Communication Services,Publishing
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets
SCLX,Scilex Holding Company,Healthcare,Drug Manufacturers - General
SCOR,"comScore, Inc.",Technology,Software - Application
SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution
