Ticker,Company Name,Sector,Industry
MAS,Masco Corporation,Industrials,Building Products & Equipment
MATV,"Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals
MATX,"Matson, Inc.",Industrials,Marine Shipping
MAX,"MediaAlpha, Inc.",Communication Services,Internet Content & Information
MBC,"MasterBrand, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants
MCK,McKesson Corporation,Healthcare,Medical Distribution
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges
MCS,The Marcus Corporation,Communication Services,Entertainment
MCW,"Mister Car Wash, Inc.",Consumer Cyclical,Auto & Truck Dealerships
MCY,Mercury General Corporation,Financial Services,Insurance - Property & Casualty
MD,"Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities
MDT,Medtronic plc,Healthcare,Medical Devices
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas
MEC,"Mayville Engineering Company, Inc.",Industrials,Metal Fabrication
MED,"Medifast, Inc.",Consumer Cyclical,Personal Services
MEG,"Montrose Environmental Group, Inc.",Industrials,Waste Management
MFA,"MFA Financial, Inc.",Real Estate,REIT - Mortgage
MFG,"Mizuho Financial Group, Inc.",Financial Services,Banks - Regional
MG,"Mistras Group, Inc.",Industrials,Security & Protection Services
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos
MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction
MIR,"Mirion Technologies, Inc.",Industrials,Specialty Industrial Machinery
MITQ,"Moving iMage Technologies, Inc.",Technology,Communication Equipment
MITT,"TPG Mortgage Investment Trust, Inc.",Real Estate,REIT - Mortgage
MKC,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods
MKL,Markel Group Inc.,Financial Services,Insurance - Property & Casualty
MLP,"Maui Land & Pineapple Company, Inc.",Real Estate,Real Estate Services
MLR,"Miller Industries, Inc.",Consumer Cyclical,Auto Parts
MLSS,Milestone Scientific Inc.,Healthcare,Medical Instruments & Supplies
MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services
MMM,3M Company,Industrials,Conglomerates
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco
MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts
MOGU,MOGU Inc.,Consumer Cyclical,Internet Retail
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs
MOV,"Movado Group, Inc.",Consumer Cyclical,Luxury Goods
MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
MPLX,MPLX LP,Energy,Oil & Gas Midstream
MPTI,"M-tron Industries, Inc.",Technology,Electronic Components
MPW,"Medical Properties Trust, Inc.",Real Estate,REIT - Healthcare Facilities
MPX,Marine Products Corporation,Consumer Cyclical,Recreational Vehicles
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General
MS,Morgan Stanley,Financial Services,Capital Markets
MSA,MSA Safety Incorporated,Industrials,Security & Protection Services
MSC,Studio City International Holdings Limited,Consumer Cyclical,Resorts & Casinos
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution
MSN,Emerson Radio Corp.,Technology,Consumer Electronics
MTB,M&T Bank Corporation,Financial Services,Banks - Regional
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research
MTDR,Matador Resources Company,Energy,Oil & Gas E&P
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty
MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction
MTN,"Vail Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
MTNB,"Matinas BioPharma Holdings, Inc.",Healthcare,Biotechnology
MTR,Mesa Royalty Trust,Energy,Oil & Gas E&P
MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining
MTUS,Metallus Inc.,Basic Materials,Steel
MTW,"The Manitowoc Company, Inc.",Industrials,Farm & Heavy Construction Machinery
MTX,Minerals Technologies Inc.,Basic Materials,Specialty Chemicals
MTZ,"MasTec, Inc.",Industrials,Engineering & Construction
MU,"Micron Technology, Inc.",Technology,Semiconductors
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P
MUSA,Murphy USA Inc.,Consumer Cyclical,Specialty Retail
MUX,McEwen Inc.,Basic Materials,Other Precious Metals & Mining
MWA,"Mueller Water Products, Inc.",Industrials,Specialty Industrial Machinery
MX,Magnachip Semiconductor Corporation,Technology,Semiconductors
MXE,Mexico Equity & Income Fund Inc.,Financial Services,Asset Management
MXF,"The Mexico Fund, Inc.",Financial Services,Asset Management
MXL,"MaxLinear, Inc.",Technology,Semiconductors
MYE,"Myers Industries, Inc.",Consumer Cyclical,Packaging & Containers
MYO,"Myomo, Inc.",Healthcare,Medical Devices
NABL,"N-able, Inc.",Technology,Information Technology Services
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream
NATL,NCR Atleos Corporation,Technology,Software - Application
NBHC,National Bank Holdings Corporation,Financial Services,Banks - Regional
NBY,"NovaBay Pharmaceuticals, Inc.",Healthcare,Biotechnology
NC,"NACCO Industries, Inc.",Energy,Thermal Coal
NCI,Neo-Concept International Group Holdings Limited,Consumer Cyclical,Apparel Manufacturing
NE,Noble Corporation plc,Energy,Oil & Gas Drilling
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric
NEM,Newmont Corporation,Basic Materials,Gold
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure
NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals
NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated
NGG,National Grid plc,Utilities,Utilities - Regulated Electric
NGL,NGL Energy Partners LP,Energy,Oil & Gas Midstream
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals
NHS,Neuberger Berman Income Funds - Neuberger High Yield Strategies Fund Inc.,Financial Services,Asset Management
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas
NINE,"Nine Energy Service, Inc.",Energy,Oil & Gas Equipment & Services
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories
NL,"NL Industries, Inc.",Industrials,Security & Protection Services
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage
NMFC,New Mountain Finance Corporation,Financial Services,Asset Management
NMM,Navios Maritime Partners L.P.,Industrials,Marine Shipping
NNI,"Nelnet, Inc.",Financial Services,Credit Services
NNN,"NNN REIT, Inc.",Real Estate,REIT - Retail
NOAH,Noah Holdings Limited,Financial Services,Asset Management
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P
NOK,Nokia Oyj,Technology,Communication Equipment
NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods
NOTE,"FiscalNote Holdings, Inc.",Technology,Information Technology Services
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services
NOW,"ServiceNow, Inc.",Technology,Software - Application
NP,Neptune Insurance Holdings Inc.,Financial Services,Insurance Brokers
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense
NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery
NRDY,Nerdy Inc.,Technology,Software - Application
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers
NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable
NRP,Natural Resource Partners L.P.,Energy,Thermal Coal
NRT,North European Oil Royalty Trust,Energy,Oil & Gas E&P
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial
NSC,Norfolk Southern Corporation,Industrials,Railroads
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services
NTB,The Bank of N.T. Butterfield & Son Limited,Financial Services,Banks - Diversified
NTIP,"Network-1 Technologies, Inc.",Industrials,Specialty Business Services
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs
NTST,NETSTREIT Corp.,Real Estate,REIT - Retail
NTZ,Natuzzi S.p.A.,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional
NUE,Nucor Corporation,Basic Materials,Steel
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products
NUVB,Nuvation Bio Inc.,Healthcare,Biotechnology
NVGS,Navigator Holdings Ltd.,Energy,Oil & Gas Midstream
NVO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction
NVRI,Enviri Corporation,Industrials,Waste Management
NVS,Novartis AG,Healthcare,Drug Manufacturers - General
NVST,Envista Holdings Corporation,Healthcare,Medical Instruments & Supplies
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts
NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities - Regulated Electric
NWG,NatWest Group plc,Financial Services,Banks - Regional
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products
NWN,Northwest Natural Holding Company,Utilities,Utilities - Regulated Gas
NWS,News Corporation,Communication Services,Entertainment
NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment
NXDT,NexPoint Diversified Real Estate Trust,Real Estate,REIT - Diversified
NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential
NYC,American Strategic Investment Co.,Real Estate,Real Estate Services
NYT,The New York Times Company,Communication Services,Publishing
O,Realty Income Corporation,Real Estate,REIT - Retail
OC,Owens Corning,Industrials,Building Products & Equipment
ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals
OEC,Orion S.A.,Basic Materials,Specialty Chemicals
OFG,OFG Bancorp,Financial Services,Banks - Regional
OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric
OGEN,"Oragenics, Inc.",Healthcare,Biotechnology
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General
OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas
OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities
OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers
OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services
OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services
OLP,"One Liberty Properties, Inc.",Real Estate,REIT - Diversified
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies
OMF,"OneMain Holdings, Inc.",Financial Services,Credit Services
ONB,Old National Bancorp,Financial Services,Banks - Regional
ONTF,"ON24, Inc.",Technology,Software - Application
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials
OOMA,"Ooma, Inc.",Technology,Software - Application
OPAD,Offerpad Solutions Inc.,Real Estate,Real Estate Services
OPFI,OppFi Inc.,Financial Services,Credit Services
OPK,"OPKO Health, Inc.",Healthcare,Diagnostics & Research
OPY,Oppenheimer Holdings Inc.,Financial Services,Capital Markets
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable
ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage
ORCL,Oracle Corporation,Technology,Software - Infrastructure
ORI,Old Republic International Corporation,Financial Services,Insurance - Property & Casualty
ORN,"Orion Group Holdings, Inc.",Industrials,Engineering & Construction
OSCR,"Oscar Health, Inc.",Healthcare,Healthcare Plans
OSG,"Octave Specialty Group, Inc.",Financial Services,Insurance - Specialty
OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery
OUST,"Ouster, Inc.",Technology,Electronic Components
OWLT,"Owlet, Inc.",Healthcare,Medical Devices
OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P
OZ,"Belpointe PREP, LLC",Real Estate,Real Estate - Development
PAA,"Plains All American Pipeline, L.P.",Energy,Oil & Gas Midstream
PACK,Ranpak Holdings Corp.,Consumer Cyclical,Packaging & Containers
PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships
PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure
PAM,Pampa Energía S.A.,Industrials,Conglomerates
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure
PAR,PAR Technology Corporation,Technology,Software - Application
PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing
PATH,"UiPath, Inc.",Technology,Software - Infrastructure
PAY,"Paymentus Holdings, Inc.",Technology,Software - Infrastructure
PAYC,"Paycom Software, Inc.",Technology,Software - Application
PBF,PBF Energy Inc.,Energy,Oil & Gas Refining & Marketing
PBH,Prestige Consumer Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
PBI,Pitney Bowes Inc.,Industrials,Integrated Freight & Logistics
PBR,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Midstream
PBYI,"Puma Biotechnology, Inc.",Healthcare,Biotechnology
PC,Premium Catering (Holdings) Limited,Industrials,Specialty Business Services
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric
PCH,PotlatchDeltic Corporation,Real Estate,REIT - Specialty
PCOR,"Procore Technologies, Inc.",Technology,Software - Application
PD,"PagerDuty, Inc.",Technology,Software - Application
PDM,"Piedmont Realty Trust, Inc.",Real Estate,REIT - Office
PEB,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel
PED,PEDEVCO Corp.,Energy,Oil & Gas E&P
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric
PEN,"Penumbra, Inc.",Healthcare,Medical Devices
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General
PFGC,Performance Food Group Company,Consumer Defensive,Food Distribution
PFS,"Provident Financial Services, Inc.",Financial Services,Banks - Regional
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
PHG,Koninklijke Philips N.V.,Healthcare,Medical Devices
PHGE,BiomX Inc.,Healthcare,Biotechnology
PHI,PLDT Inc.,Communication Services,Telecom Services
PHIN,PHINIA Inc.,Consumer Cyclical,Auto Parts
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction
PHR,"Phreesia, Inc.",Healthcare,Health Information Services
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles
PINE,"Alpine Income Property Trust, Inc.",Real Estate,REIT - Retail
PINS,"Pinterest, Inc.",Communication Services,Internet Content & Information
PIPR,Piper Sandler Companies,Financial Services,Capital Markets
PJT,PJT Partners Inc.,Financial Services,Capital Markets
PK,Park Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel
PKE,Park Aerospace Corp.,Industrials,Aerospace & Defense
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers
PKST,Peakstone Realty Trust,Real Estate,REIT - Office
PL,Planet Labs PBC,Industrials,Aerospace & Defense
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial
PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Leisure
PLOW,"Douglas Dynamics, Inc.",Consumer Cyclical,Auto Parts
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure
PMM,Putnam Managed Municipal Income Trust,Financial Services,Asset Management
PMT,PennyMac Mortgage Investment Trust,Real Estate,REIT - Mortgage
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional
PNR,Pentair plc,Industrials,Specialty Industrial Machinery
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric
POST,"Post Holdings, Inc.",Consumer Defensive,Packaged Foods
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric
PR,Permian Resources Corporation,Energy,Oil & Gas E&P
PRA,ProAssurance Corporation,Financial Services,Insurance - Property & Casualty
PRE,Prenetics Global Limited,Healthcare,Diagnostics & Research
PRG,"PROG Holdings, Inc.",Industrials,Rental & Leasing Services
PRI,"Primerica, Inc.",Financial Services,Insurance - Life
PRK,Park National Corporation,Financial Services,Banks - Regional
PRKS,United Parks & Resorts Inc.,Consumer Cyclical,Leisure
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication
PRM,"Perimeter Solutions, Inc.",Basic Materials,Specialty Chemicals
PRT,PermRock Royalty Trust,Energy,Oil & Gas E&P
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life
PSA,Public Storage,Real Estate,REIT - Industrial
PSN,Parsons Corporation,Technology,Information Technology Services
PSTG,"Everpure, Inc.",Technology,Computer Hardware
PSTL,"Postal Realty Trust, Inc.",Real Estate,REIT - Office
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing
PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing
PVL,Permianville Royalty Trust,Energy,Oil & Gas E&P
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction
PX,P10 Inc,Financial Services,Asset Management
PZG,Paramount Gold Nevada Corp.,Basic Materials,Gold
QBTS,D-Wave Quantum Inc.,Technology,Computer Hardware
QS,QuantumScape Corporation,Consumer Cyclical,Auto Parts
QTWO,"Q2 Holdings, Inc.",Technology,Software - Application
QUAD,"Quad/Graphics, Inc.",Industrials,Specialty Business Services
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services
